item_id,hours,minutes
48150,9,52
48160,322,15
48180,1188,56
481870,4,46
481890,2,6
48190,38408,21
481950,0,17
48210,4563,4
482120,100,5
48220,25438,29
482300,37,22
482390,2,37
48240,44448,32
482730,0,0
482750,0,0
482890,0,0
482920,1605,23
4830,83,25
483260,0,20
483680,1,11
483820,1,5
483950,0,1
483960,159,50
483970,0,36
484350,23,51
484870,32,35
484890,0,9
484950,361,42
4850,768,10
485000,56,20
485040,224,58
485080,39,36
485110,0,17
485150,0,0
485160,8,33
485220,266,54
485230,3,52
485240,1,41
485270,0,7
485310,97,44
485330,151,54
485340,122,17
485350,34,49
485360,5,51
485370,21,26
485380,236,38
485390,23,12
485410,99,11
485440,70,30
485450,109,36
485490,111,12
485500,0,0
485560,49,1
485570,32,19
485580,5,36
485590,0,3
485600,2,6
485620,10,40
485640,6,30
485660,0,0
485690,15,10
485700,5,5
485730,14,56
485740,8,5
485760,0,0
485780,6,47
485800,2,18
485830,16,59
485860,3,21
485870,37,3
485880,0,11
485890,78,13
485900,6,3
485920,0,0
485950,0,3
485970,0,0
486140,0,0
486150,61,0
486170,2,18
486230,225,0
486290,0,24
486300,0,58
486340,233,43
486350,64,28
486360,246,26
486470,0,1
486480,0,1
486500,85,38
486510,4,16
486630,12,5
486640,17,55
486650,10,57
486720,65,1
486780,26,39
486810,20,6
486820,258,47
486840,0,57
486850,10,31
486880,26,11
4870,203,33
48700,660277,28
487030,47,3
487160,0,0
48720,45400,3
487220,485,50
487270,27,55
487330,9,26
487370,90,14
487380,0,4
487420,34,54
487430,314,4
487530,4,0
487580,0,34
487590,0,12
487600,3,30
487620,0,10
487700,47,53
487770,2,1
4880,96,45
48800,2293,8
488040,0,0
488150,0,19
488200,16,57
488210,8,46
488220,8,33
488280,105,8
488310,14,52
488330,12,9
488360,0,1
488460,14,51
488470,0,0
488550,5,10
488580,20,54
488590,0,30
488660,384,38
488680,32,57
488720,0,11
488760,1,43
488890,22,58
488960,0,6
4890,340,8
48900,91,21
489020,0,20
489050,0,0
489070,0,0
489220,384,50
489360,20,51
489460,218,8
489470,7,50
48950,883,15
489580,0,17
489610,62,45
489700,26,58
489730,16,56
489810,0,0
489890,1,24
489900,5,12
489910,2,43
4900,2,34
49000,17,42
490090,5,0
490160,126,48
490170,0,15
490230,5,19
490300,36,21
490380,0,6
490390,116,9
490430,0,0
490490,0,5
490820,31,27
490860,0,0
490880,48,50
490940,0,0
490980,68,12
490990,0,5
491000,21,14
491030,8,35
491040,0,0
491070,1,2
491080,84,36
491090,1,56
491130,103,11
491160,18,13
491170,35,10
491210,0,10
491240,0,10
491250,169,32
491260,32,28
491290,0,0
491330,99,3
491380,0,0
491390,0,0
491470,0,0
491510,57,23
491520,2,21
491580,0,5
491620,2,4
491650,22,41
491720,13,1
491730,61,54
491950,56,12
4920,105987,26
492080,182,51
492130,47,13
492170,100,23
492220,65,56
492240,89,19
492270,0,18
492280,26,45
492340,0,40
492370,5,20
492430,29,48
492470,5,26
492490,14,42
492510,8,11
492530,0,43
492560,0,40
492630,4,5
492660,53,44
492710,8,10
492800,1495,12
492830,0,0
49300,248,4
493000,0,0
493100,0,0
49320,15,56
49330,329,55
493340,0,0
493370,3711,38
493380,0,2
493400,1,56
493440,4,33
493650,35,44
493720,2,29
493730,29,44
493760,77,44
493770,0,0
493780,11,18
493810,1,2
493920,0,2
49400,4050,55
494000,0,0
494020,0,0
494120,0,59
494150,1,39
494220,2,51
494310,0,0
494370,0,19
494380,0,0
494440,133,50
494460,17,23
494470,208,39
494660,0,0
494680,3,15
49470,15730,33
494710,1,7
494740,124,41
494770,0,0
494780,0,0
494790,0,2
494810,3,41
494830,0,52
494970,0,6
494980,0,3
494990,17,25
495010,37,35
495030,0,0
495060,0,32
495090,66,16
495110,12,52
49520,1340476,24
495230,70,26
495300,0,20
495310,0,0
495320,0,19
495350,34,56
49540,8868,3
495400,0,37
495460,1,23
495470,0,1
495540,0,0
495580,8,27
495700,26,47
495720,0,13
495730,0,0
495780,46,5
495890,361,23
495910,4530,41
495960,78,50
495980,0,0
49600,8224,29
496030,4,53
496070,0,0
496160,0,0
496180,0,18
496230,0,11
496240,75,41
496250,13,21
496260,327,4
496300,1753,1
496310,0,1
496330,0,0
496350,197,48
496380,0,0
496460,79,36
496490,11,46
496500,60,39
496520,0,0
496530,0,0
496550,57,8
496590,11,14
496600,9,54
496610,0,0
496630,54,33
496650,0,0
496680,79,35
496730,0,0
496760,0,0
496870,18,28
496890,63,28
496920,135,24
496940,0,0
496950,0,2
496990,109,47
49700,42,20
497000,0,0
497040,0,27
497050,51,59
497060,0,0
497090,0,0
497180,260,56
497260,9,56
497270,1,10
497350,33,11
497360,0,0
497380,0,2
497400,81,27
497430,0,0
497440,0,0
497470,400,9
497490,1,0
497580,2,16
497590,0,43
497670,0,2
497680,0,42
497700,0,19
497720,12,41
497790,29,8
497810,0,13
497811,0,6
497812,0,15
497813,0,9
497820,3,55
497850,261,53
497860,14,58
497880,4,5
497940,1,57
497960,0,0
49800,302,21
498050,0,57
49810,49,32
498190,7,30
498240,452,57
498280,0,0
498300,0,0
498330,26,1
498360,0,0
498450,0,5
498470,3,14
498510,0,4
498570,2,22
498580,16,2
498600,1,10
498660,10,51
498830,10,28
498940,0,5
49900,745,55
499100,1,17
499110,3,33
499120,2,27
499230,5,11
499330,7,42
499340,29,27
499370,0,23
499400,0,21
499420,9,31
499440,135,49
499460,0,13
499520,111,1
499540,0,41
499610,0,0
499620,0,4
499900,11,3
50,12242,42
500,217996,42
50000,163,4
500100,0,0
500120,0,0
500140,0,0
500190,0,5
500360,1,52
500380,0,11
500470,0,39
500500,35,28
500570,0,24
500580,11,23
500590,337,39
500660,0,29
500750,1,0
500790,0,58
500810,1,20
500870,2,17
500930,0,0
501030,53,59
501050,8,53
501110,4,58
501120,11,43
501180,2,2
501190,4,32
50120,87,9
501220,5,51
501280,0,0
50130,47071,50
501380,0,6
501420,0,0
501470,0,10
501500,0,0
501690,38,29
501720,13,27
501740,0,11
501760,13,31
501800,1,31
501830,11,37
501880,0,0
501900,0,0
501920,0,0
501940,95,36
501970,11,56
501990,12,23
502090,0,0
502120,103,52
502140,36,55
502150,1,17
502210,4,13
502230,9,45
502240,5,27
502300,0,0
502400,1,10
502410,2,0
502550,141,5
502710,7,31
502740,0,14
502750,0,33
502770,27,47
502880,0,0
502910,0,38
502940,30,37
50300,18298,58
503010,3,51
50310,2469,22
503100,0,33
503110,0,0
503140,4,47
503210,0,46
503220,0,0
503300,266,16
503340,0,36
503410,23,33
503420,0,1
503480,0,5
503530,0,14
503560,0,27
503680,0,0
503690,0,0
503710,6,29
503770,1,56
503820,7,44
503830,0,0
503900,0,20
503960,0,0
503980,0,0
50400,1,28
504050,5,50
504240,4,9
504260,0,0
504280,0,7
504360,0,0
504400,3,34
504490,151,35
504630,1,2
504670,0,0
504720,3,6
504750,6,6
504770,17,50
504840,0,0
504980,162,0
505040,237,55
50510,121,41
505210,53,14
505440,13,23
505660,0,0
505670,0,0
505680,0,1
505760,11,27
506140,1013,45
50620,27893,49
506280,0,59
50640,40,34
506470,3,51
50650,33638,20
506500,0,0
506550,0,10
506590,7,46
506660,3,36
506670,0,36
506830,0,0
506840,0,19
507050,0,0
507080,2,13
507210,0,0
507270,0,0
507360,4,3
507380,7,55
507390,24,17
50800,10,40
508140,18,23
508170,27,1
508180,28,47
50820,407,0
508280,2,11
508290,25,22
508380,0,39
508470,0,0
508490,2,11
508540,9,41
508550,26,5
508590,1,6
508600,24,49
508670,0,0
508680,0,0
508820,17,16
508950,3,7
508960,3,0
508990,0,7
50900,9,7
50910,0,3
509110,25,33
509140,0,0
509190,0,4
50920,10,26
509210,0,18
509220,9,51
509230,0,0
509240,11,6
509290,0,46
50930,3,20
509390,0,0
50940,3,56
509440,0,9
50950,1,49
509540,0,0
509570,0,0
50970,0,31
50980,3,3
509840,56,55
509860,19,48
50990,1,17
509910,0,0
509930,8,53
509960,21,54
51000,15,26
510040,0,11
510050,88,47
510070,0,8
51010,88,47
510130,0,0
51020,0,42
510220,0,0
510250,0,0
510280,0,0
51030,0,0
51040,6,58
51060,28,56
510630,8,59
510660,209,41
510750,35,14
510780,1,52
510830,0,0
510930,0,17
510990,0,0
51100,25908,49
511010,23,2
511140,12,56
511160,0,23
511320,0,0
511330,0,0
511340,51,45
511360,0,3
511610,0,0
511630,0,0
511670,0,0
511800,0,13
511830,0,0
512020,0,0
512080,2,37
512110,0,0
512220,4,32
512230,0,0
512240,0,14
512300,13,59
512360,0,0
512450,6,8
512470,160,46
512550,0,0
512600,88,45
512630,0,58
512640,11,19
512710,0,5
512740,7,53
512770,11,27
512940,0,0
513050,0,0
513140,0,10
513150,0,7
513200,0,0
513230,0,0
513240,0,7
513260,0,24
513340,0,1
513360,0,0
513420,3,13
513440,5,41
513580,13,21
513630,4,45
513720,0,52
513740,0,0
513770,1,2
513790,0,6
513810,0,0
513880,0,0
513930,26,14
513960,0,0
513970,0,0
513980,10,40
513990,0,0
514010,0,0
514160,0,36
514170,3,16
514220,0,0
514240,11,1
514290,0,0
514470,0,0
514520,0,34
514650,6,45
514820,0,0
514890,0,2
514970,1,49
515020,0,22
515200,71,43
515470,6,23
515570,0,3
515690,21,20
515910,32,37
516040,0,41
516230,43,44
516510,1,9
516550,0,0
516650,0,0
516700,11,39
516900,0,0
516950,0,0
517000,73,54
517060,0,0
517170,0,0
517240,0,55
517320,0,0
517350,4,53
517370,0,12
517460,0,13
517550,0,1
517660,0,2
517700,0,0
517710,77,40
517790,20,0
517810,50,34
517910,9,59
518000,0,0
518030,0,0
518100,6,56
518140,0,5
518670,7,40
518680,0,0
519030,0,0
519140,93,7
519160,0,20
519170,0,17
519180,0,24
519530,0,7
519560,0,43
519561,1,50
519562,0,22
519563,0,27
519564,0,2
519565,0,2
519566,0,2
519567,0,2
519568,0,2
519569,0,2
519570,0,2
519571,0,2
519572,0,2
519573,0,2
519574,0,2
519575,0,2
519576,0,2
519577,0,2
519578,0,2
520090,0,3
520180,0,4
520210,0,0
520290,0,4
520470,0,23
520820,0,0
521000,0,0
521130,0,0
521200,199,25
521210,2,49
521330,0,0
521340,18,55
521430,0,5
521450,1,10
521470,118,56
521540,107,10
521570,57,6
521630,0,0
521930,0,14
521990,0,16
522020,0,0
522030,3,9
522050,0,0
522490,0,0
522570,0,13
522590,1,10
522660,0,7
522990,9,21
523070,0,0
523080,0,25
523090,0,0
523320,0,6
523321,0,2
523322,0,1
523323,0,1
523324,0,1
523325,0,1
523326,0,1
523327,0,1
523328,0,1
523329,0,1
523480,0,0
523481,0,6
523482,0,11
523483,0,3
523484,0,0
523485,0,1
523486,0,1
523487,0,8
523488,0,0
523489,0,0
523490,0,1
523760,1,3
523790,17,57
524030,0,49
524120,0,26
524340,42,10
524520,0,0
524540,4,20
524560,0,0
524600,0,9
524690,0,0
524990,0,0
525190,0,0
525350,0,0
525640,3,39
526240,0,14
526460,6,39
526600,0,0
526790,0,0
527340,36,31
527440,0,0
527510,3,6
527520,0,0
527570,0,2
527810,0,2
527890,0,1
527900,0,44
528580,0,0
528660,3,2
529670,0,0
529820,0,0
530720,0,0
550,1703157,3
55000,235,46
55020,19,9
55040,2871,33
55100,10996,38
55110,10610,12
55130,20,37
55140,11683,30
55150,35392,42
55190,22,4
55210,0,0
55230,410275,5
55370,195,32
56400,135581,32
57000,51,20
57200,210,51
57300,23822,19
57400,20224,34
57600,4831,26
57620,1059,58
57640,559,26
57650,1556,23
57680,301,30
57690,47558,33
57700,51,36
57730,517,28
57740,5426,28
57800,127,13
57900,11227,39
57970,184,14
58200,223,10
58230,320,28
58300,94,36
58400,90,31
58510,1835,19
58520,6604,25
58540,2719,38
58550,523,11
58560,157,1
58570,110,40
58610,8746,10
60,2637,18
6000,11070,53
6010,284,7
6020,22058,20
6030,6552,29
60340,126,0
60350,51,57
6040,139,28
6060,88635,32
60600,27,48
60700,46,40
6080,380,48
60800,286,45
6090,10,46
6100,277,51
61000,297,34
61010,169,24
61100,327,45
6120,1422,2
61220,32,29
61230,2,11
61310,183,11
61500,521,33
61510,564,0
61520,732,6
61530,18,10
61600,194,55
61700,1589,18
61730,144,35
620,440657,29
6200,720,55
62000,536,28
6210,137,6
62100,1010,10
6220,709,37
6250,1136,53
6270,48,45
6290,92,20
6300,354,56
63000,909,28
6310,875,28
63110,85,0
63200,8237,59
6330,939,42
63380,53345,6
6340,15,9
6350,372,51
63500,1551,37
63600,164,2
63610,278,49
63620,1,32
63630,0,56
63640,3,40
63650,114,52
63660,88,11
6370,302,51
63700,1250,19
63710,5576,45
63800,1032,21
63900,210,2
63910,2779,38
63940,1081,26
63950,1507,22
63960,247,12
6400,406,20
64000,24431,27
6420,513,17
65070,19,0
65080,21,44
6510,727,35
65100,105,40
65200,16,32
65260,11,19
65270,585,9
65300,3197,2
65400,47,31
6550,1124,40
65500,79,23
65530,403,5
65540,610,6
65560,241,0
65600,311,38
65610,66,11
6570,45,37
65700,1193,12
65710,8,41
65720,1264,40
65730,940,19
65740,1810,11
65780,412,8
65790,3690,6
65800,249649,33
65930,9984,32
65950,1386,55
65980,49905,59
6600,55,49
67000,182,51
67370,12330,5
6800,538,41
6810,172,17
6820,13,6
6830,766,54
6840,341,55
6850,2723,52
6860,21224,59
6870,450,13
6880,3244,15
6900,1335,42
6910,9500,5
6920,671,18
6980,2285,13
70,44714,12
7000,1181,52
70000,19455,20
7010,37,42
70100,2262,0
70110,1829,48
70120,1451,5
7020,148,17
70200,207,58
70210,399,4
70300,3469,51
70400,9390,10
70420,564,19
70500,56,11
7060,73,58
70600,3802,9
70620,535,56
70640,71,59
70650,60,35
70660,202,12
70900,1047,29
71000,1222,32
7110,1209,6
71230,206,54
71240,85,35
71250,2892,28
71260,124,57
71270,45331,53
71320,0,0
71340,12331,44
71390,1358,32
71420,464,36
7200,4913,19
72000,714,8
7210,202,14
7220,221,54
72200,27656,1
72300,740,37
72400,24,5
7250,1,12
72500,33,49
7260,35,13
72850,2277977,6
72900,179,17
730,13086404,27
73000,0,0
73010,2901,34
73020,2440,41
73060,136,28
73170,4355,6
73190,43,49
73210,464,26
73220,1198,20
73230,860,27
7340,0,0
7400,15,5
7420,0,0
7440,0,2
7450,36,43
7470,130,13
7500,642,2
7510,1477,56
7520,8767,23
7530,200,43
7600,3607,59
7610,256,37
7620,13,43
7650,830,39
7660,1161,22
7670,45173,19
7730,147,27
7740,232,52
7760,3119,4
7770,123,36
7780,0,15
7800,189,19
78000,13357,19
7810,52,1
7830,6761,28
7840,46,1
7850,180,56
7860,365,48
7870,364,29
7880,92,42
7900,6,35
7910,69,35
7940,41160,8
7970,76,44
7980,4,15
7990,5,44
80,41732,18
8000,1712,25
80000,263,59
8010,0,0
80200,510,58
80300,140,14
80310,631,44
80330,332,37
80340,212,32
80350,254,25
80360,249,3
8040,176,23
8060,427,15
8080,593,56
8100,72,23
8140,1761,51
8160,37,12
8170,3641,0
8190,226160,35
8200,819,11
8210,521,28
8220,334,20
8240,316,10
8250,259,32
8260,437,34
8270,280,53
8280,340,9
8290,259,58
8300,283,11
8310,24,22
8320,10,24
8330,5,40
8340,249,22
8350,174,6
8360,102,53
8370,81,30
8380,56,16
8400,1237,37
8500,95016,45
8600,7203,48
8620,0,0
8640,1232,34
8650,1253,31
8660,16,16
8690,1232,1
8790,33,19
8800,15591,49
8840,0,0
8850,24545,16
8870,127026,51
8880,568,49
8890,226,59
8930,1373011,24
8970,66,31
8980,191474,4
9000,55,29
9010,1718,26
90100,511,26
90200,2677,35
9030,149,56
9040,157,29
90400,18,21
9050,3298,14
90500,189,4
90530,584,10
9060,223,40
9070,398,25
90800,3,28
91100,679,43
91200,2918,0
91310,170466,31
91330,2622,27
9160,134,40
91600,23565,34
91700,10103,45
9180,311,58
91800,68,53
91810,118,48
91900,1934,47
9200,23742,9
92000,840,30
92100,953,10
92200,40,56
92210,88,54
92220,54,53
92300,868,50
92400,13,3
92600,89,40
92700,26,2
92800,6902,11
92900,114,37
9310,4929,11
93200,2723,47
9340,13827,52
9350,6151,2
9400,381,32
94000,36,1
9420,36928,34
94200,1257,56
94300,570,20
94303,11,9
94304,0,0
94400,6413,23
9450,61579,36
94500,657,42
94510,532,36
94520,608,57
94530,473,56
94590,452,1
9460,1677,44
94600,243,5
94610,148,40
94620,129,16
9480,54538,2
9500,205,50
95000,455,30
95300,822,26
95400,1361,15
95500,150,43
95700,15,45
95900,799,13
96000,1108,56
96100,2229,23
96200,824,27
96300,2690,43
96400,3797,56
96800,788,3
96900,227,6
97000,5040,57
9710,30,20
97100,5241,8
97110,161,24
97120,91,15
97130,120,53
9730,23,52
97330,25031,59
9740,177,48
9760,191,6
9800,256,27
98100,140,29
98200,6674,7
98300,2693,39
98400,1767,14
9850,113,26
98500,97,31
98510,256,33
9860,1105,28
98600,922,12
9870,1550,44
9880,34262,39
98800,14901,39
98900,51,38
9900,124412,58
99100,264,49
99120,6,49
99200,39,8
9930,17305,54
99300,914,21
9940,714,31
99400,41,16
99410,11,29
9960,5,59
9970,12,47
99700,587,56
9980,66,37
99810,5966,21
99830,4091,12
99890,2135,36
9990,35,10
99900,287660,5
99910,7111,20
99920,39,4
